Object ID,APN - Assessor's Parcel Number,Full Address,Agency Owner Name,Agency Type,Use Type,Use Description,Zip Code,Tax Rate Area,Tax Rate City,Agency Class No,Use Code,Use Code 2,Design Type 1,Year Built,Effective Year,Units,Bedrooms,Bathrooms,Square Feet Main,Design Type 2,Year Built 2,Effective Year 2,Units 2,Bedrooms 2,Bathrooms 2,Square Feet Main 2,Design Type 3,Year Built 3,Effective Year 3,Units 3,Bedrooms 3,Bathrooms 3,Square Feet Main 3,Design Type 4,Year Built 4,Effective Year 4,Units 4,Bedrooms 4,Bathrooms 4,Design Type 5,Year Built 5,Effective Year 5,Units 5,Bedrooms 5,Bathrooms 5,Square Feet Main 5,Roll Year,Roll Land Value,Roll Improvement Value,Roll Pers Prop Value,Roll Fixture Value,Roll Home Owners Exemption,Roll Real Estate Exemption,Roll Pers Prop Exemption,Roll Fixture Exemption,Roll Land Base Year,Roll Imp Base Year,Quality Class 1,Quality Class 2,Quality Class 3,Quality Class 4,Quality Class 5,Spatial Change Date,Parcel Create Date,Parcel Type Code,Assessor Map,Assessor IndexMap,Legal Description Line 1,Legal Description Line 2,Legal Description Line 3,Legal Description Line 4,Legal Description Line 5,Legal Description Line Last,Shape,CENTER LON,CENTER X,CENTER Y,Location 1,LAT LON
"3,386",3214-040-272,VAC/VIC MARVIN RD/ARORA WAY AGUA DULCE CA 91350,,,Irrigated Farm,Desert,91350,8933,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"15,482",0,0,0,0,0,0,0,"2,006","2,006",,,,,,1365433447000,20130123,0,3214-040,3214-NDX,"LAND DESC IN DOC 109161,012313 POR OF",,,,,NW 1/4 OF SW 1/4 OF SEC 21 T5N R14W,34,-118,"6,453,547","2,004,883","VAC/VIC MARVIN RD/ARORA WAY
AGUA DULCE CA","34.500959, -118.358859"
"10,126",2529-025-900,,L A City S by S,LA City,Government,Government Parcel,,208,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.281965, -118.371300"
"10,228",5207-009-901,,L A City,LA City,Government,Government Parcel,,4,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.091200, -118.206321"
"3,415",3224-002-282,VAC/VIC JOHNSON DR/LIMERIDGE LEONA VALLEY CA 93551,,,Irrigated Farm,Desert,93551,4492,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,940",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1453806738000,20150327,0,3224-002,3224-NDX,SW 1/4 OF SW 1/4 OF SE 1/4 OF NE 1/4,,,,,OF SEC 28 T7N R14W,34,-118,"6,452,396","2,065,487","VAC/VIC JOHNSON DR/LIMERIDGE
LEONA VALLEY CA","34.667475, -118.363405"
"3,476",3261-026-271,VAC/COR AVE B4/119TH STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"10,761",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421932132000,20141210,0,3261-026,3261-NDX,TR=29945 LOT 22,,,,,,34,-118,"6,458,959","2,114,335","VAC/COR AVE B4/119TH STW
ANTELOPE ACRES CA","34.801760, -118.342130"
"3,478",3261-027-270,VAC/COR AVE B6/119TH STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"11,472",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421932304000,20141210,0,3261-027,3261-NDX,TR=29945 LOT 36,,,,,,34,-118,"6,458,963","2,113,674","VAC/COR AVE B6/119TH STW
ANTELOPE ACRES CA","34.799942, -118.342110"
"3,482",3261-028-272,VAC/COR AVE B10/119TH STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"10,660",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421932691000,20141210,0,3261-028,3261-NDX,TR=29945 LOT 77,,,,,,34,-118,"6,458,973","2,112,023","VAC/COR AVE B10/119TH STW
ANTELOPE ACRES CA","34.795407, -118.342059"
"3,483",3261-028-273,VAC/COR AVE B8/119TH STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"9,900",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1432127236000,20150413,0,3261-028,3261-NDX,TR=29945 LOT 63,,,,,,34,-118,"6,458,969","2,112,683","VAC/COR AVE B8/119TH STW
ANTELOPE ACRES CA","34.797221, -118.342079"
"3,484",3261-029-270,VAC/119TH STW/VIC AVE C ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,538",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421933061000,20141126,0,3261-029,3261-NDX,TR=29945 LOT 105,,,,,,34,-118,"6,458,918","2,110,792","VAC/119TH STW/VIC AVE C
ANTELOPE ACRES CA","34.792023, -118.342229"
"3,486",3261-029-272,VAC/MAJORCA DR/119TH STW ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9561,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,220",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1426836679000,20150102,0,3261-029,3261-NDX,TR=29945 LOT 106,,,,,,34,-118,"6,459,156","2,110,792","VAC/MAJORCA DR/119TH STW
ANTELOPE ACRES CA","34.792026, -118.341435"
"3,487",3261-029-273,VAC/COR AVE C/119 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,236974,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,510",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1426836632000,20150128,0,3261-029,3261-NDX,TR=29945 LOT 111,,,,,,34,-118,"6,458,978","2,110,377","VAC/COR AVE C/119 STW
ANTELOPE ACRES CA","34.790884, -118.342024"
"3,496",3261-032-275,VAC/VIC AVE A6/120 STW ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9561,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"13,900",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1426836730000,20150121,0,3261-032,3261-NDX,POR OF LOT 1 IN NE 1/4 OF NW 1/4 OF,,,,,SW 1/4 OF NW 1/4 OF SEC 2 T8N R14W,34,-118,"6,458,963","2,119,279","VAC/VIC AVE A6/120 STW
ANTELOPE ACRES CA","34.815343, -118.342175"
"3,498",3261-033-271,VAC/COR AVE B/120 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,979,0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421923289000,20141216,0,3261-033,3261-NDX,SE 1/4 OF SW 1/4 OF SW 1/4 OF SW 1/4 EX,,,,,ST SEC 2 T 8N R 14W,34,-118,"6,458,994","2,115,693","VAC/COR AVE B/120 STW
ANTELOPE ACRES CA","34.805490, -118.342031"
"3,502",3261-033-275,VAC/COR 120 STW/AVE A8 ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9561,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"1,137",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1426836760000,20150129,0,3261-033,3261-NDX,NE 1/4 OF NW 1/4 OF NW 1/4 OF SW 1/4 OF,,,,,SEC 2 T8N R14W,34,-118,"6,458,975","2,117,969","VAC/COR 120 STW/AVE A8
ANTELOPE ACRES CA","34.811745, -118.342119"
"3,504",3263-005-271,VAC/COR AVE D8/119 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"30,457",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421161235000,20141216,0,3263-005,3263-NDX,TR=37825 LOT 6,,,,,,34,-118,"6,459,078","2,101,626","VAC/COR AVE D8/119 STW
ANTELOPE ACRES CA","34.766839, -118.341591"
"3,505",3263-005-272,VAC/AVE D8/VIC 119TH STW LANCASTER CA 93535,,,Irrigated Farm,Desert,93535,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,122",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421161639000,20141126,0,3263-005,3263-NDX,TR=37825 FOR DESC SEE ASSESSOR'S MAPS,,,,,POR OF LOT 7,34,-118,"6,459,266","2,101,613","VAC/AVE D8/VIC 119TH STW
LANCASTER CA","34.766805, -118.340966"
"3,514",3265-001-276,VAC/VIC AVE F6/120 STW ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9610,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"5,888",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1425904752000,20141202,0,3265-001,3265-NDX,NE 1/4 OF SW 1/4 OF SW 1/4 OD NW 1/4 OF,,,,,SEC 35 T8N R14W,34,-118,"6,459,282","2,092,206","VAC/VIC AVE F6/120 STW
ANTELOPE ACRES CA","34.740958, -118.340806"
"3,515",3265-001-277,VAC/VIC AVE F2/120 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,120",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1428662735000,20150114,0,3265-001,3265-NDX,NE 1/4 OF SW 1/4 OF NW 1/4 OF NW 1/4 OF,,,,,SEC 35 T8N R14W,34,-118,"6,459,235","2,093,528","VAC/VIC AVE F2/120 STW
ANTELOPE ACRES CA","34.744589, -118.340977"
"3,516",3265-001-278,VAC/VIC AVE F4/120 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,120",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1428662740000,20150203,0,3265-001,3265-NDX,SE 1/4 OF SW 1/4 OF NW 1/4 OF NW 1/4 OF,,,,,SEC 35 T8N R14W,34,-118,"6,459,247","2,093,197","VAC/VIC AVE F4/120 STW
ANTELOPE ACRES CA","34.743682, -118.340934"
"3,518",3265-001-280,VAC/VIC AVE F6/120 STW ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9610,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,396",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1441978123000,20150415,0,3265-001,3265-NDX,SE 1/4 OF NW 1/4 OF SW 1/4 OF NW 1/4,,,,,OF SEC 35 T8N R14W,34,-118,"6,459,270","2,092,537","VAC/VIC AVE F6/120 STW
ANTELOPE ACRES CA","34.741866, -118.340848"
"3,520",3265-002-272,VAC/VIC AVE F10/120 STW ANTELOPE ACRES CA 93536,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,93536,9610,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"5,888",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421047630000,20141215,0,3265-002,3265-NDX,SW 1/4 OF NW 1/4 OF NW 1/4 OF SW 1/4 OF,,,,,SEC 35 T8N R14W,34,-118,"6,458,986","2,091,210","VAC/VIC AVE F10/120 STW
ANTELOPE ACRES CA","34.738219, -118.341780"
"10,233",5223-004-903,,L A City,LA City,Industrial,Industrial,,12703,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.066750, -118.177586"
"3,528",3266-006-271,VAC/AVE G/VIC 120 STW ANTELOPE ACRES CA 93536,,,Irrigated Farm,Desert,93536,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"3,451",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422631128000,20141224,0,3266-006,3266-NDX,FOR DESC SEE ASSESSOR'S MAPS POR LOT 2,,,,,IN NE 1/4 OF SEC 3 T7N R14W,34,-118,"6,458,620","2,088,815","VAC/AVE G/VIC 120 STW
ANTELOPE ACRES CA","34.731633, -118.342972"
"3,531",3266-017-270,VAC/COR BELLBIRD(125W)/AVE H14 DEL SUR CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"5,786",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422428615000,20141210,0,3266-017,3266-NDX,TR=27751 LOT 44,,,,,,34,-118,"6,456,073","2,079,067","VAC/COR BELLBIRD(125W)/AVE H14
DEL SUR CA","34.704825, -118.351333"
"3,535",3266-019-270,VAC/VIC AVE H8/BAHIA ST LANCASTER CA 93536,,,Residential,Single,93536,9561,unincorporated,,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,22,0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421844479000,20141212,0,3266-019,3266-NDX,TR=27751 FOR DESC SEE ASSESSOR'S MAPS,,,,,POR OF LOT 112,34,-118,"6,456,666","2,081,448","VAC/VIC AVE H8/BAHIA ST
LANCASTER CA","34.711374, -118.349388"
"3,536",3266-019-271,VAC/FAIRMONT(H8)/VIC 126 STW DEL SUR CA 93536,,,Residential,Single,93536,9561,unincorporated,,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,426",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1469522642000,20141216,0,3266-019,3266-NDX,TR=27751 LOT 113,,,,,,34,-118,"6,456,635","2,081,673","VAC/FAIRMONT(H8)/VIC 126 STW
DEL SUR CA","34.711990, -118.349496"
"3,537",3266-019-272,VAC/LANCASTER RD/VIC BAHIA ST LANCASTER CA 93536,,,Residential,Single,93536,9561,unincorporated,,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"5,076",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1421844508000,20141222,0,3266-019,3266-NDX,TR=27751 THAT POR LYING SE OF NW 200,,,,,FT LOT 68,34,-118,"6,456,292","2,080,291","VAC/LANCASTER RD/VIC BAHIA ST
LANCASTER CA","34.708190, -118.350619"
"3,538",3266-019-273,VAC/BELLBIRD PL/VIC BAHIA ST LANCASTER CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,510,0,0,0,0,0,0,0,"2,015","2,015",,,,,,1428480000000,20150116,0,3266-019,3266-NDX,"TR=27751 LAND DESC IN DOC 58610,011615",,,,,POR OF LOT 70,34,-118,"6,456,423","2,080,510","VAC/BELLBIRD PL/VIC BAHIA ST
LANCASTER CA","34.708793, -118.350187"
"3,543",3267-016-276,VAC/AVE J/VIC 130TH STW LANCASTER CA 93536,,,Irrigated Farm,Desert,93536,9610,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"10,964",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422271038000,20141210,0,3267-016,3267-NDX,SEE ASSESSOR'S MAPS POR OF NE 1/4 OF NW,,,,,1/4 OF NW 1/4 SEC 24 T 7N R 14W,34,-118,"6,454,599","2,073,085","VAC/AVE J/VIC 130TH STW
LANCASTER CA","34.688373, -118.356168"
"3,545",3267-016-278,VAC/VIC AVE J4/127TH STW LANCASTER CA 93536,L A  City Dept of Water & Power,LADWP,Residential,Single,93536,9610,unincorporated,236924,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,100",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1426845550000,20150113,0,3267-016,3267-NDX,POR OF N 1/2 OF N 1/2 OF N 1/2 OF SW 1/4,,,,,OF NW 1/4 OF SEC 22 T7N R14W,34,-118,"6,454,353","2,071,954","VAC/VIC AVE J4/127TH STW
LANCASTER CA","34.685262, -118.356973"
"3,548",3267-022-270,VAC/VIC COPPERMILL RD/128TH STW LANCASTER CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,975",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422432375000,20141215,0,3267-022,3267-NDX,TR=29365 NW 140 FT LOT 69,,,,,,34,-118,"6,453,915","2,070,077","VAC/VIC COPPERMILL RD/128TH STW
LANCASTER CA","34.680101, -118.358407"
"3,549",3267-022-271,VAC/128TH STW/VIC COPPERMILL RD LANCASTER CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,975",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422432375000,20141215,0,3267-022,3267-NDX,TR=29365 NW 140 FT LOT 70,,,,,,34,-118,"6,453,850","2,069,800","VAC/128TH STW/VIC COPPERMILL RD
LANCASTER CA","34.679339, -118.358620"
"3,553",3267-024-274,VAC/VIC 128TH STW/AQUEDUCT LANCASTER CA 93536,,,Irrigated Farm,Desert,93536,9561,unincorporated,,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,325",0,0,0,0,0,0,0,"2,015","2,015",,,,,,1422441949000,20141218,0,3267-024,3267-NDX,SEE ASSESSOR'S MAPS POR OF NW 1/4,,,,,OF SW 1/4 OF SW 1/4 SEC 22 T 7N R 14W,34,-118,"6,453,682","2,069,094","VAC/VIC 128TH STW/AQUEDUCT
LANCASTER CA","34.677399, -118.359170"
"10,238",5271-011-270,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,8003,unincorporated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.017159, -118.079178"
"10,239",5271-011-271,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,15461,PICO RIVERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.016920, -118.079700"
"10,240",5271-012-273,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,15461,PICO RIVERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.016941, -118.080092"
"10,129",2530-009-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,208,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.273991, -118.383086"
"3,825",4006-011-904,"6317 10TH AVE LOS ANGELES CA 90043
(33.982384, -118.327912)",L A City Harbor Dept,Port of LA,Residential,Single,90043-4114,212,LOS ANGELES,236860,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1367594510000,20130411,0,4006-011,4006-NDX,HYDE PARK S 20 FT OF LOT 278 AND N 15 FT,,,,,OF LOT 279,33,-118,"6,462,129","1,816,129","6317 10TH AVE
LOS ANGELES CA
(33.982384, -118.327912)","33.982372, -118.328328"
"3,899",4117-007-917,"264 WATERVIEW ST LOS ANGELES CA 90293
(33.951771, -118.443469)",L A City,LA City,Government,Government Parcel,90293-8049,68,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-007,4117-NDX,*TR=8557 LOT    7 BLK   45,,,,,,33,-118,"6,427,171","1,805,046","264 WATERVIEW ST
LOS ANGELES CA
(33.951771, -118.443469)","33.951550, -118.443475"
"3,887",4117-007-905,"268 WATERVIEW ST LOS ANGELES CA 90293
(33.951772, -118.443336)",L A City,LA City,Government,Government Parcel,90293-8049,68,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-007,4117-NDX,"LAND DES IN DOC 34, 75-1-7 TRACT",,,,,NO 8557 LOT    8 BLK   45,33,-118,"6,427,211","1,805,042","268 WATERVIEW ST
LOS ANGELES CA
(33.951772, -118.443336)","33.951539, -118.443342"
"3,910",4117-008-910,"7718 RINGE AVE PLAYA DEL REY CA 90293
(33.52356, -101.86372)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-008,4117-NDX,"LAND DES IN DOC NO 28, 75-2-18   TRACT",,,,,NO 8557 LOT   11 BLK   46,33,-118,"6,427,019","1,804,797","7718 RINGE AVE
PLAYA DEL REY CA
(33.950668, -118.444134)","33.950863, -118.443971"
"3,905",4117-008-905,"7801 EARLDOM AVE PLAYA DEL REY CA 90293
(33.950809, -118.442122)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-008,4117-NDX,TRACT NO 8557 LOT   28 BLK   46,,,,,,33,-118,"6,427,523","1,804,710","7801 EARLDOM AVE
PLAYA DEL REY CA
(33.950809, -118.442122)","33.950630, -118.442310"
"3,926",4117-008-926,"223 STERRY ST PLAYA DEL REY CA 90293
(33.950079, -118.442507)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-008,4117-NDX,*TR=8557 LOT   23 BLK   46,,,,,,33,-118,"6,427,436","1,804,601","223 STERRY ST
PLAYA DEL REY CA
(33.950079, -118.442507)","33.950329, -118.442595"
"3,935",4117-009-907,"7620 VISTA DEL MAR LOS ANGELES CA 90293
(33.951198, -118.44605)",L A City,LA City,Residential,Single,90293-7691,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-009,4117-NDX,"LAND DES IN DOC 35, 75-1-7   TRACT",,,,,NO 8557 LOT   15 BLK   41,33,-118,"6,426,468","1,804,967","7620 VISTA DEL MAR
LOS ANGELES CA","33.951325, -118.445791"
"3,922",4117-008-922,"250 NAPOLEON ST LOS ANGELES CA 90293
(33.951062, -118.442656)",L A City,LA City,Residential,Single,90293-8512,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-008,4117-NDX,*TR=8557 LOT    2 BLK   46,,,,,,33,-118,"6,427,440","1,804,758","250 NAPOLEON ST
LOS ANGELES CA
(33.951062, -118.442656)","33.950760, -118.442583"
"3,923",4117-008-923,"7740 RINDGE AVE PLAYA DEL REY CA 90293
(33.950265, -118.443651)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-008,4117-NDX,*TR=8557 LOT   16 BLK   46,,,,,,33,-118,"6,427,156","1,804,653","7740 RINDGE AVE
PLAYA DEL REY CA
(33.950265, -118.443651)","33.950468, -118.443518"
"3,929",4117-009-901,"115 GILLIS ST PLAYA DEL REY CA 90293
(33.950722, -118.445065)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-009,4117-NDX,TRACT NO 8557 LOT   21 BLK   41,,,,,,33,-118,"6,426,705","1,804,827","115 GILLIS ST
PLAYA DEL REY CA
(33.950722, -118.445065)","33.950941, -118.445010"
"3,958",4117-010-904,"112 GILLIS ST PLAYA DEL REY CA 90293
(33.950713, -118.445006)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-010,4117-NDX,TRACT NO 8557   W 1/4 OF LOT 7 AND ALL,,,,,OF LOT    8 BLK   48,33,-118,"6,426,704","1,804,668","112 GILLIS ST
PLAYA DEL REY CA
(33.950713, -118.445006)","33.950504, -118.445008"
"3,971",4117-010-917,"119 PALACE ST PLAYA DEL REY CA 90293
(33.950002, -118.444448)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4117-010,4117-NDX,*TR=8557 LOT   13 BLK   48,,,,,,33,-118,"6,426,864","1,804,561","119 PALACE ST
PLAYA DEL REY CA
(33.950002, -118.444448)","33.950213, -118.444479"
"10,130",2530-011-902,,L A City,LA City,,,,208,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.274932, -118.383241"
"10,131",2530-011-903,,L A City,LA City,,,,208,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.275091, -118.383812"
"10,132",2530-012-904,,L A City,LA City,,,,208,LOS ANGELES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.274585, -118.381912"
"4,080",4124-004-916,9300 KITTYHAWK AVE LOS ANGELES CALIF 90045,L A City,LA City,Residential,Single,90045,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4124-004,4124-NDX,"TRACT NO 12574   LOTS 355, 356, 357,","358, 359, 360, 361, 362, 363, 364,","365, 366, 367, 368, 369, 370, 371,","372, 373, 374, 375, 376 AND",,LOT  377,33,-118,"6,441,911","1,804,845","9300 KITTYHAWK AVE
LOS ANGELES CALIF","33.951165, -118.394869"
"4,090",4124-019-900,9313 GOEBEL AVE LOS ANGELES CA 90045,L A City,LA City,Government,Government Parcel,90045,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4124-019,4124-NDX,"TRACT NO 13711   LOTS 66, 94 AND",,,,,LOT   95,33,-118,"6,443,234","1,804,789","9313 GOEBEL AVE
LOS ANGELES CA","33.951025, -118.390508"
